,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%)
243,MovingAverageCrossOver,HUM,2010-01-01/2023-01-01,0.3,S&P 500,13.166666666666666,21.88333333333333
244,MovingAverageCrossOver,HBAN,2010-01-01/2023-01-01,0.3,S&P 500,3.6725,9.575000000000001
245,MovingAverageCrossOver,HII,2010-01-01/2023-01-01,0.3,S&P 500,18.611818181818183,20.919090909090908
246,MovingAverageCrossOver,IBM,2010-01-01/2023-01-01,0.3,S&P 500,-3.634166666666666,1.1241666666666663
247,MovingAverageCrossOver,IEX,2010-01-01/2023-01-01,0.3,S&P 500,6.195833333333334,17.148333333333333
248,MovingAverageCrossOver,IDXX,2010-01-01/2023-01-01,0.3,XLV,14.2975,27.22
249,MovingAverageCrossOver,ITW,2010-01-01/2023-01-01,0.3,XLI,8.201666666666666,13.781666666666668
250,MovingAverageCrossOver,ILMN,2010-01-01/2023-01-01,0.3,S&P 500,13.83083333333333,22.144166666666667
251,MovingAverageCrossOver,INCY,2010-01-01/2023-01-01,0.3,S&P 500,9.839166666666664,21.47666666666667
252,MovingAverageCrossOver,IR,2010-01-01/2023-01-01,0.3,XLI,2.336,15.245999999999999
253,MovingAverageCrossOver,PODD,2010-01-01/2023-01-01,0.3,S&P 500,17.639166666666664,29.756666666666664
254,MovingAverageCrossOver,INTC,2010-01-01/2023-01-01,0.3,XLK,0.5275000000000002,6.554166666666666
255,MovingAverageCrossOver,ICE,2010-01-01/2023-01-01,0.3,XLF,5.149166666666667,14.700833333333335
256,MovingAverageCrossOver,IFF,2010-01-01/2023-01-01,0.3,XLB,1.5099999999999991,8.864166666666668
257,MovingAverageCrossOver,IP,2010-01-01/2023-01-01,0.3,XLB,3.5574999999999997,7.0025
258,MovingAverageCrossOver,IPG,2010-01-01/2023-01-01,0.3,S&P 500,2.835833333333333,13.115
259,MovingAverageCrossOver,INTU,2010-01-01/2023-01-01,0.3,XLK,13.966666666666669,23.605
260,MovingAverageCrossOver,ISRG,2010-01-01/2023-01-01,0.3,XLV,10.324166666666667,19.985833333333336
261,MovingAverageCrossOver,IVZ,2010-01-01/2023-01-01,0.3,S&P 500,9.455,3.951666666666665
262,MovingAverageCrossOver,INVH,2010-01-01/2023-01-01,0.3,S&P 500,-1.8400000000000003,11.498000000000001
263,MovingAverageCrossOver,IQV,2010-01-01/2023-01-01,0.3,S&P 500,14.995555555555557,20.732222222222223
264,MovingAverageCrossOver,IRM,2010-01-01/2023-01-01,0.3,XLRE,1.7550000000000001,8.379166666666668
265,MovingAverageCrossOver,JBHT,2010-01-01/2023-01-01,0.3,S&P 500,5.26,15.412500000000001
266,MovingAverageCrossOver,JKHY,2010-01-01/2023-01-01,0.3,S&P 500,14.091666666666663,18.59166666666667
267,MovingAverageCrossOver,J,2010-01-01/2023-01-01,0.3,S&P 500,6.259166666666666,11.414166666666665
268,MovingAverageCrossOver,JNJ,2010-01-01/2023-01-01,0.3,XLV,3.2166666666666663,9.170833333333333
269,MovingAverageCrossOver,JCI,2010-01-01/2023-01-01,0.3,S&P 500,11.26,11.881666666666668
270,MovingAverageCrossOver,JPM,2010-01-01/2023-01-01,0.3,XLF,6.8775,11.621666666666664
271,MovingAverageCrossOver,JNPR,2010-01-01/2023-01-01,0.3,S&P 500,0.0958333333333335,1.9291666666666671
272,MovingAverageCrossOver,K,2010-01-01/2023-01-01,0.3,XLP,-2.6100000000000003,2.9041666666666672
273,MovingAverageCrossOver,KDP,2010-01-01/2023-01-01,0.3,XLP,-1.1200000000000003,4.605833333333333
274,MovingAverageCrossOver,KEY,2010-01-01/2023-01-01,0.3,XLF,5.174166666666667,10.229166666666666
275,MovingAverageCrossOver,KEYS,2010-01-01/2023-01-01,0.3,S&P 500,21.6425,24.855
276,MovingAverageCrossOver,KMB,2010-01-01/2023-01-01,0.3,XLP,1.0075000000000003,7.140833333333333
277,MovingAverageCrossOver,KIM,2010-01-01/2023-01-01,0.3,XLRE,3.849166666666667,5.639166666666668
278,MovingAverageCrossOver,KMI,2010-01-01/2023-01-01,0.3,XLE,-2.102727272727272,-2.034545454545455
279,MovingAverageCrossOver,KLAC,2010-01-01/2023-01-01,0.3,XLK,10.275833333333333,23.736666666666668
280,MovingAverageCrossOver,KHC,2010-01-01/2023-01-01,0.3,XLP,0.8857142857142859,-6.15142857142857
281,MovingAverageCrossOver,KR,2010-01-01/2023-01-01,0.3,XLP,12.059166666666664,15.784166666666666
282,MovingAverageCrossOver,LHX,2010-01-01/2023-01-01,0.3,S&P 500,9.896666666666667,15.195000000000002
283,MovingAverageCrossOver,LH,2010-01-01/2023-01-01,0.3,XLV,4.983333333333333,11.066666666666665
284,MovingAverageCrossOver,LRCX,2010-01-01/2023-01-01,0.3,XLK,19.6775,26.77416666666667
285,MovingAverageCrossOver,LW,2010-01-01/2023-01-01,0.3,S&P 500,11.790000000000001,14.906666666666668
286,MovingAverageCrossOver,LVS,2010-01-01/2023-01-01,0.3,S&P 500,1.654166666666665,4.678333333333334
287,MovingAverageCrossOver,LDOS,2010-01-01/2023-01-01,0.3,S&P 500,2.5999999999999996,8.420833333333333
288,MovingAverageCrossOver,LEN,2010-01-01/2023-01-01,0.3,XLY,10.51,17.105
289,MovingAverageCrossOver,LNC,2010-01-01/2023-01-01,0.3,S&P 500,10.191666666666668,10.455833333333333
290,MovingAverageCrossOver,LIN,2010-01-01/2023-01-01,0.3,XLB,6.0575,11.838333333333333
291,MovingAverageCrossOver,LYV,2010-01-01/2023-01-01,0.3,XLC,17.63166666666667,22.634166666666662
292,MovingAverageCrossOver,LKQ,2010-01-01/2023-01-01,0.3,S&P 500,4.291666666666667,16.503333333333334
293,MovingAverageCrossOver,LMT,2010-01-01/2023-01-01,0.3,XLI,9.06916666666667,16.32
294,MovingAverageCrossOver,L,2010-01-01/2023-01-01,0.3,S&P 500,3.7775,4.9558333333333335
295,MovingAverageCrossOver,LOW,2010-01-01/2023-01-01,0.3,XLY,10.179166666666665,21.006666666666668
296,MovingAverageCrossOver,LYB,2010-01-01/2023-01-01,0.3,XLB,8.983333333333334,15.464999999999996
297,MovingAverageCrossOver,MTB,2010-01-01/2023-01-01,0.3,S&P 500,1.4383333333333335,7.638333333333333
298,MovingAverageCrossOver,MRO,2010-01-01/2023-01-01,0.3,XLE,17.2,12.5475
299,MovingAverageCrossOver,MPC,2010-01-01/2023-01-01,0.3,XLE,15.306363636363637,21.39
300,MovingAverageCrossOver,MKTX,2010-01-01/2023-01-01,0.3,S&P 500,24.05666666666667,31.145833333333332
301,MovingAverageCrossOver,MAR,2010-01-01/2023-01-01,0.3,S&P 500,9.404166666666669,16.241666666666664
302,MovingAverageCrossOver,MMC,2010-01-01/2023-01-01,0.3,S&P 500,11.455,17.425
303,MovingAverageCrossOver,MLM,2010-01-01/2023-01-01,0.3,XLB,0.35500000000000015,13.833333333333334
304,MovingAverageCrossOver,MAS,2010-01-01/2023-01-01,0.3,XLI,8.261666666666667,14.97833333333333
305,MovingAverageCrossOver,MA,2010-01-01/2023-01-01,0.3,XLK,19.02,26.24833333333333
306,MovingAverageCrossOver,MTCH,2010-01-01/2023-01-01,0.3,S&P 500,21.28,29.08916666666667
307,MovingAverageCrossOver,MKC,2010-01-01/2023-01-01,0.3,S&P 500,7.1000000000000005,13.616666666666667
308,MovingAverageCrossOver,MCD,2010-01-01/2023-01-01,0.3,XLY,6.804166666666667,11.480833333333337
309,MovingAverageCrossOver,MCK,2010-01-01/2023-01-01,0.3,S&P 500,15.608333333333334,17.1925
310,MovingAverageCrossOver,MDT,2010-01-01/2023-01-01,0.3,XLV,2.2241666666666657,8.534166666666668
311,MovingAverageCrossOver,MRK,2010-01-01/2023-01-01,0.3,XLV,4.345833333333333,8.8525
312,MovingAverageCrossOver,META,2010-01-01/2023-01-01,0.3,XLC,17.049,27.000999999999998
313,MovingAverageCrossOver,MET,2010-01-01/2023-01-01,0.3,XLF,-1.6366666666666665,7.000000000000001
314,MovingAverageCrossOver,MTD,2010-01-01/2023-01-01,0.3,XLV,13.490833333333335,23.267500000000002
315,MovingAverageCrossOver,MGM,2010-01-01/2023-01-01,0.3,S&P 500,8.1525,13.49
316,MovingAverageCrossOver,MCHP,2010-01-01/2023-01-01,0.3,S&P 500,4.350833333333333,14.944166666666668
317,MovingAverageCrossOver,MU,2010-01-01/2023-01-01,0.3,XLK,27.37666666666667,29.943333333333328
318,MovingAverageCrossOver,MSFT,2010-01-01/2023-01-01,0.3,XLK,17.739166666666666,22.24083333333333
319,MovingAverageCrossOver,MAA,2010-01-01/2023-01-01,0.3,S&P 500,5.806666666666666,11.085833333333333
320,MovingAverageCrossOver,MRNA,2010-01-01/2023-01-01,0.3,S&P 500,134.7675,128.66750000000002
321,MovingAverageCrossOver,MHK,2010-01-01/2023-01-01,0.3,S&P 500,14.461666666666664,12.847500000000002
322,MovingAverageCrossOver,MOH,2010-01-01/2023-01-01,0.3,S&P 500,12.405,29.073333333333334
323,MovingAverageCrossOver,TAP,2010-01-01/2023-01-01,0.3,S&P 500,2.6941666666666664,3.061666666666666
324,MovingAverageCrossOver,MDLZ,2010-01-01/2023-01-01,0.3,XLP,0.004166666666667392,6.854166666666667
325,MovingAverageCrossOver,MPWR,2010-01-01/2023-01-01,0.3,S&P 500,24.53333333333333,32.41833333333334
326,MovingAverageCrossOver,MNST,2010-01-01/2023-01-01,0.3,XLP,16.186666666666667,25.857500000000005
327,MovingAverageCrossOver,MCO,2010-01-01/2023-01-01,0.3,S&P 500,16.700833333333332,24.255
328,MovingAverageCrossOver,MS,2010-01-01/2023-01-01,0.3,XLF,9.202499999999999,14.517499999999998
329,MovingAverageCrossOver,MOS,2010-01-01/2023-01-01,0.3,XLB,8.324166666666667,5.106666666666665
330,MovingAverageCrossOver,MSI,2010-01-01/2023-01-01,0.3,XLF,10.445833333333335,19.320833333333336
331,MovingAverageCrossOver,MSCI,2010-01-01/2023-01-01,0.3,S&P 500,17.801666666666666,26.728333333333335
332,MovingAverageCrossOver,NDAQ,2010-01-01/2023-01-01,0.3,S&P 500,16.854166666666668,20.621666666666666
333,MovingAverageCrossOver,NTAP,2010-01-01/2023-01-01,0.3,S&P 500,8.720833333333333,9.265833333333333
334,MovingAverageCrossOver,NFLX,2010-01-01/2023-01-01,0.3,XLC,37.38333333333334,42.3225
335,MovingAverageCrossOver,NWL,2010-01-01/2023-01-01,0.3,S&P 500,3.489166666666667,5.399166666666669
336,MovingAverageCrossOver,NEM,2010-01-01/2023-01-01,0.3,XLB,-5.935833333333334,3.5149999999999992
337,MovingAverageCrossOver,NWSA,2010-01-01/2023-01-01,0.3,S&P 500,3.801111111111112,4.351111111111109
338,MovingAverageCrossOver,NWS,2010-01-01/2023-01-01,0.3,S&P 500,2.426666666666667,3.8388888888888903
339,MovingAverageCrossOver,NEE,2010-01-01/2023-01-01,0.3,XLU,11.828333333333333,16.800833333333333
340,MovingAverageCrossOver,NKE,2010-01-01/2023-01-01,0.3,XLY,11.001666666666665,17.901666666666667
341,MovingAverageCrossOver,NI,2010-01-01/2023-01-01,0.3,XLU,6.244166666666666,14.087499999999999
342,MovingAverageCrossOver,NDSN,2010-01-01/2023-01-01,0.3,S&P 500,7.234166666666666,17.615
343,MovingAverageCrossOver,NSC,2010-01-01/2023-01-01,0.3,XLI,5.769166666666666,14.325000000000001
344,MovingAverageCrossOver,NTRS,2010-01-01/2023-01-01,0.3,S&P 500,3.1458333333333335,6.951666666666667
345,MovingAverageCrossOver,NOC,2010-01-01/2023-01-01,0.3,S&P 500,17.1525,20.32916666666667
346,MovingAverageCrossOver,NCLH,2010-01-01/2023-01-01,0.3,S&P 500,-2.1866666666666665,-1.0122222222222215
347,MovingAverageCrossOver,NRG,2010-01-01/2023-01-01,0.3,S&P 500,4.390833333333332,9.830833333333333
348,MovingAverageCrossOver,NUE,2010-01-01/2023-01-01,0.3,XLB,8.765833333333333,13.415833333333333
349,MovingAverageCrossOver,NVDA,2010-01-01/2023-01-01,0.3,XLK,50.97,51.90666666666667
350,MovingAverageCrossOver,NVR,2010-01-01/2023-01-01,0.3,XLY,12.695,18.0425
351,MovingAverageCrossOver,NXPI,2010-01-01/2023-01-01,0.3,S&P 500,21.108333333333334,27.510833333333334
352,MovingAverageCrossOver,ORLY,2010-01-01/2023-01-01,0.3,XLY,23.52333333333333,26.0425
353,MovingAverageCrossOver,OXY,2010-01-01/2023-01-01,0.3,XLE,12.266666666666667,5.640000000000001
354,MovingAverageCrossOver,ODFL,2010-01-01/2023-01-01,0.3,S&P 500,20.825833333333332,33.04083333333333
355,MovingAverageCrossOver,OMC,2010-01-01/2023-01-01,0.3,S&P 500,1.5108333333333333,6.255833333333334
356,MovingAverageCrossOver,ON,2010-01-01/2023-01-01,0.3,S&P 500,7.900833333333334,23.135833333333327
357,MovingAverageCrossOver,OKE,2010-01-01/2023-01-01,0.3,XLE,7.315,13.780000000000001
358,MovingAverageCrossOver,ORCL,2010-01-01/2023-01-01,0.3,S&P 500,3.1758333333333337,10.439166666666667
359,MovingAverageCrossOver,OGN,2010-01-01/2023-01-01,0.3,S&P 500,2.13,-3.66
360,MovingAverageCrossOver,OTIS,2010-01-01/2023-01-01,0.3,S&P 500,17.419999999999998,14.86
361,MovingAverageCrossOver,PCAR,2010-01-01/2023-01-01,0.3,S&P 500,-0.22083333333333366,6.581666666666667
362,MovingAverageCrossOver,PKG,2010-01-01/2023-01-01,0.3,XLB,9.72,17.798333333333336
363,MovingAverageCrossOver,PANW,2010-01-01/2023-01-01,0.3,S&P 500,14.763,29.269
364,MovingAverageCrossOver,PARA,2010-01-01/2023-01-01,0.3,S&P 500,12.625,10.739166666666668
365,MovingAverageCrossOver,PH,2010-01-01/2023-01-01,0.3,XLI,7.9975,14.085833333333335
366,MovingAverageCrossOver,PAYX,2010-01-01/2023-01-01,0.3,S&P 500,4.1066666666666665,13.239166666666668
367,MovingAverageCrossOver,PAYC,2010-01-01/2023-01-01,0.3,S&P 500,33.94375,49.30499999999999
368,MovingAverageCrossOver,PYPL,2010-01-01/2023-01-01,0.3,XLK,19.342857142857145,25.40142857142857
369,MovingAverageCrossOver,PNR,2010-01-01/2023-01-01,0.3,XLI,6.750833333333333,9.185833333333333
370,MovingAverageCrossOver,PEP,2010-01-01/2023-01-01,0.3,XLP,1.3783333333333336,8.650833333333333
371,MovingAverageCrossOver,PFE,2010-01-01/2023-01-01,0.3,XLV,6.232499999999999,10.428333333333333
372,MovingAverageCrossOver,PCG,2010-01-01/2023-01-01,0.3,XLU,-11.63,-6.06
373,MovingAverageCrossOver,PM,2010-01-01/2023-01-01,0.3,XLP,2.1500000000000004,6.463333333333334
374,MovingAverageCrossOver,PSX,2010-01-01/2023-01-01,0.3,XLE,3.153000000000001,10.504999999999999
375,MovingAverageCrossOver,PNW,2010-01-01/2023-01-01,0.3,XLU,-0.7083333333333329,5.918333333333334
376,MovingAverageCrossOver,PXD,2010-01-01/2023-01-01,0.3,XLE,11.828333333333333,15.528333333333334
377,MovingAverageCrossOver,PNC,2010-01-01/2023-01-01,0.3,XLF,6.852500000000002,11.125
378,MovingAverageCrossOver,POOL,2010-01-01/2023-01-01,0.3,XLY,22.603333333333335,28.412499999999998
379,MovingAverageCrossOver,PPG,2010-01-01/2023-01-01,0.3,XLB,8.4825,13.152499999999998
380,MovingAverageCrossOver,PPL,2010-01-01/2023-01-01,0.3,S&P 500,-2.9258333333333333,1.3158333333333334
381,MovingAverageCrossOver,PFG,2010-01-01/2023-01-01,0.3,S&P 500,12.999166666666666,11.293333333333335
382,MovingAverageCrossOver,PG,2010-01-01/2023-01-01,0.3,XLP,2.145,7.940000000000001
383,MovingAverageCrossOver,PGR,2010-01-01/2023-01-01,0.3,S&P 500,7.224166666666668,16.703333333333333
384,MovingAverageCrossOver,PLD,2010-01-01/2023-01-01,0.3,XLRE,4.19,14.600000000000001
385,MovingAverageCrossOver,PRU,2010-01-01/2023-01-01,0.3,XLF,0.765833333333334,7.226666666666667
386,MovingAverageCrossOver,PEG,2010-01-01/2023-01-01,0.3,XLU,3.3575000000000004,6.258333333333333
387,MovingAverageCrossOver,PTC,2010-01-01/2023-01-01,0.3,S&P 500,10.191666666666666,18.526666666666667
388,MovingAverageCrossOver,PSA,2010-01-01/2023-01-01,0.3,XLRE,9.230000000000002,11.919166666666664
389,MovingAverageCrossOver,PHM,2010-01-01/2023-01-01,0.3,XLY,4.9750000000000005,17.41333333333333
390,MovingAverageCrossOver,QRVO,2010-01-01/2023-01-01,0.3,S&P 500,6.327142857142858,12.727142857142857
391,MovingAverageCrossOver,PWR,2010-01-01/2023-01-01,0.3,S&P 500,13.911666666666667,20.4475
392,MovingAverageCrossOver,QCOM,2010-01-01/2023-01-01,0.3,XLK,-2.464166666666667,12.123333333333335
393,MovingAverageCrossOver,DGX,2010-01-01/2023-01-01,0.3,S&P 500,0.29583333333333345,8.790833333333333
394,MovingAverageCrossOver,RL,2010-01-01/2023-01-01,0.3,S&P 500,-0.28583333333333344,4.499999999999999
395,MovingAverageCrossOver,RJF,2010-01-01/2023-01-01,0.3,S&P 500,8.904166666666667,17.313333333333333
396,MovingAverageCrossOver,RTX,2010-01-01/2023-01-01,0.3,XLI,-1.7799999999999996,7.039999999999999
397,MovingAverageCrossOver,O,2010-01-01/2023-01-01,0.3,XLRE,3.0250000000000004,7.4075
398,MovingAverageCrossOver,REG,2010-01-01/2023-01-01,0.3,XLRE,4.848333333333333,5.833333333333333
399,MovingAverageCrossOver,REGN,2010-01-01/2023-01-01,0.3,XLV,11.986666666666666,39.03916666666667
400,MovingAverageCrossOver,RF,2010-01-01/2023-01-01,0.3,S&P 500,5.714166666666667,12.877499999999998
401,MovingAverageCrossOver,RSG,2010-01-01/2023-01-01,0.3,S&P 500,6.168333333333334,13.737499999999999
402,MovingAverageCrossOver,RMD,2010-01-01/2023-01-01,0.3,S&P 500,15.205,19.02
403,MovingAverageCrossOver,RVTY,2010-01-01/2023-01-01,0.3,S&P 500,4.9075,17.891666666666666
404,MovingAverageCrossOver,RHI,2010-01-01/2023-01-01,0.3,S&P 500,7.5325000000000015,13.196666666666665
405,MovingAverageCrossOver,ROK,2010-01-01/2023-01-01,0.3,S&P 500,4.840000000000001,14.51
406,MovingAverageCrossOver,ROL,2010-01-01/2023-01-01,0.3,S&P 500,5.849166666666666,19.488333333333333
407,MovingAverageCrossOver,ROP,2010-01-01/2023-01-01,0.3,XLI,8.389166666666666,17.92666666666667
408,MovingAverageCrossOver,ROST,2010-01-01/2023-01-01,0.3,XLY,12.553333333333333,19.131666666666668
409,MovingAverageCrossOver,RCL,2010-01-01/2023-01-01,0.3,S&P 500,3.666666666666666,9.635833333333334
410,MovingAverageCrossOver,SPGI,2010-01-01/2023-01-01,0.3,XLF,15.171666666666665,22.860833333333332
411,MovingAverageCrossOver,CRM,2010-01-01/2023-01-01,0.3,XLK,9.6125,19.638333333333332
412,MovingAverageCrossOver,SBAC,2010-01-01/2023-01-01,0.3,XLRE,15.766666666666666,20.883333333333336
413,MovingAverageCrossOver,SLB,2010-01-01/2023-01-01,0.3,XLE,0.4025000000000006,0.28250000000000003
414,MovingAverageCrossOver,STX,2010-01-01/2023-01-01,0.3,S&P 500,14.210833333333332,19.5525
415,MovingAverageCrossOver,SEE,2010-01-01/2023-01-01,0.3,XLB,9.235,11.1325
416,MovingAverageCrossOver,SRE,2010-01-01/2023-01-01,0.3,XLU,4.363333333333334,10.323333333333332
417,MovingAverageCrossOver,NOW,2010-01-01/2023-01-01,0.3,XLK,19.896,33.997
418,MovingAverageCrossOver,SHW,2010-01-01/2023-01-01,0.3,XLB,14.733333333333336,22.8075
419,MovingAverageCrossOver,SPG,2010-01-01/2023-01-01,0.3,XLRE,9.765833333333333,6.551666666666667
420,MovingAverageCrossOver,SWKS,2010-01-01/2023-01-01,0.3,S&P 500,20.497500000000002,22.860833333333332
421,MovingAverageCrossOver,SJM,2010-01-01/2023-01-01,0.3,S&P 500,1.7874999999999996,7.632499999999999
422,MovingAverageCrossOver,SNA,2010-01-01/2023-01-01,0.3,S&P 500,5.536666666666668,15.125
423,MovingAverageCrossOver,SEDG,2010-01-01/2023-01-01,0.3,S&P 500,42.13285714285714,52.152857142857144
424,MovingAverageCrossOver,SO,2010-01-01/2023-01-01,0.3,XLU,2.163333333333333,6.391666666666667
425,MovingAverageCrossOver,LUV,2010-01-01/2023-01-01,0.3,S&P 500,11.989166666666668,15.660833333333331
426,MovingAverageCrossOver,SWK,2010-01-01/2023-01-01,0.3,XLI,0.07583333333333386,7.524166666666669
427,MovingAverageCrossOver,SBUX,2010-01-01/2023-01-01,0.3,XLY,15.826666666666668,19.112499999999997
428,MovingAverageCrossOver,STT,2010-01-01/2023-01-01,0.3,XLF,7.416666666666668,7.223333333333334
429,MovingAverageCrossOver,STLD,2010-01-01/2023-01-01,0.3,S&P 500,7.419999999999999,18.565
430,MovingAverageCrossOver,STE,2010-01-01/2023-01-01,0.3,S&P 500,7.460833333333333,17.53083333333333
431,MovingAverageCrossOver,SYK,2010-01-01/2023-01-01,0.3,XLV,4.384166666666666,13.924166666666666
432,MovingAverageCrossOver,SYF,2010-01-01/2023-01-01,0.3,XLF,8.026250000000001,7.321250000000002
433,MovingAverageCrossOver,SNPS,2010-01-01/2023-01-01,0.3,S&P 500,19.33416666666667,25.287499999999998
434,MovingAverageCrossOver,SYY,2010-01-01/2023-01-01,0.3,XLP,-0.5991666666666666,9.544166666666666
435,MovingAverageCrossOver,TMUS,2010-01-01/2023-01-01,0.3,S&P 500,16.774166666666666,20.264166666666664
436,MovingAverageCrossOver,TROW,2010-01-01/2023-01-01,0.3,S&P 500,7.048333333333335,9.7125
437,MovingAverageCrossOver,TTWO,2010-01-01/2023-01-01,0.3,XLC,18.993333333333336,27.427500000000006
438,MovingAverageCrossOver,TPR,2010-01-01/2023-01-01,0.3,S&P 500,3.3683333333333327,4.1741666666666655
439,MovingAverageCrossOver,TRGP,2010-01-01/2023-01-01,0.3,S&P 500,22.609166666666667,18.319166666666668
440,MovingAverageCrossOver,TGT,2010-01-01/2023-01-01,0.3,XLY,9.359166666666667,13.5375
441,MovingAverageCrossOver,TEL,2010-01-01/2023-01-01,0.3,XLK,7.823333333333333,14.784166666666666
442,MovingAverageCrossOver,TDY,2010-01-01/2023-01-01,0.3,S&P 500,19.935833333333335,22.135
443,MovingAverageCrossOver,TFX,2010-01-01/2023-01-01,0.3,S&P 500,3.2716666666666665,15.248333333333333
444,MovingAverageCrossOver,TER,2010-01-01/2023-01-01,0.3,S&P 500,12.255833333333333,22.999166666666667
445,MovingAverageCrossOver,TSLA,2010-01-01/2023-01-01,0.3,XLY,65.12416666666665,84.30499999999999
446,MovingAverageCrossOver,TXN,2010-01-01/2023-01-01,0.3,XLK,11.595833333333333,17.64583333333333
447,MovingAverageCrossOver,TXT,2010-01-01/2023-01-01,0.3,S&P 500,7.3975,13.0675
448,MovingAverageCrossOver,TMO,2010-01-01/2023-01-01,0.3,XLV,17.379166666666663,23.208333333333332
449,MovingAverageCrossOver,TJX,2010-01-01/2023-01-01,0.3,XLY,11.257499999999999,17.19
450,MovingAverageCrossOver,TSCO,2010-01-01/2023-01-01,0.3,S&P 500,17.204166666666666,25.761666666666667
451,MovingAverageCrossOver,TT,2010-01-01/2023-01-01,0.3,S&P 500,13.2575,18.705833333333327
452,MovingAverageCrossOver,TDG,2010-01-01/2023-01-01,0.3,S&P 500,11.057500000000003,22.92916666666667
453,MovingAverageCrossOver,TRV,2010-01-01/2023-01-01,0.3,XLF,6.653333333333333,11.064999999999998
454,MovingAverageCrossOver,TRMB,2010-01-01/2023-01-01,0.3,S&P 500,5.095,15.8425
455,MovingAverageCrossOver,TFC,2010-01-01/2023-01-01,0.3,XLF,1.8516666666666666,6.444166666666667
456,MovingAverageCrossOver,TYL,2010-01-01/2023-01-01,0.3,S&P 500,25.401666666666667,31.08666666666667
457,MovingAverageCrossOver,TSN,2010-01-01/2023-01-01,0.3,XLP,12.2325,15.910833333333331
458,MovingAverageCrossOver,USB,2010-01-01/2023-01-01,0.3,XLF,3.446666666666667,7.313333333333333
459,MovingAverageCrossOver,UDR,2010-01-01/2023-01-01,0.3,XLRE,5.293333333333333,8.428333333333333
460,MovingAverageCrossOver,ULTA,2010-01-01/2023-01-01,0.3,S&P 500,27.13166666666667,30.605833333333333
461,MovingAverageCrossOver,UNP,2010-01-01/2023-01-01,0.3,XLI,9.850833333333332,16.841666666666665
462,MovingAverageCrossOver,UAL,2010-01-01/2023-01-01,0.3,S&P 500,3.2625000000000006,9.670833333333329
463,MovingAverageCrossOver,UPS,2010-01-01/2023-01-01,0.3,XLI,2.3074999999999997,10.025833333333333
464,MovingAverageCrossOver,URI,2010-01-01/2023-01-01,0.3,S&P 500,22.706666666666667,36.83583333333334
465,MovingAverageCrossOver,UNH,2010-01-01/2023-01-01,0.3,XLV,22.891666666666666,26.170833333333338
466,MovingAverageCrossOver,UHS,2010-01-01/2023-01-01,0.3,S&P 500,8.043333333333335,12.561666666666667
467,MovingAverageCrossOver,VLO,2010-01-01/2023-01-01,0.3,XLE,8.485,19.975
468,MovingAverageCrossOver,VTR,2010-01-01/2023-01-01,0.3,XLRE,1.9141666666666666,0.5666666666666669
469,MovingAverageCrossOver,VRSN,2010-01-01/2023-01-01,0.3,S&P 500,10.799999999999997,18.006666666666664
